TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,tx_hour,tx_day,tx_day_elapsed,is_night,is_weekend,card_tx_count,card_mean_amt,amt_deviation,amt_ratio,P_emaildomain,R_emaildomain,dist1,C1,C2,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D10,D15,M1,M2,M3,M4,M5,M6,id_01,id_02,id_03,id_05,id_06,id_09,id_10,id_11,id_13,id_17,id_19,id_20,DeviceType,isFraud
146.0,4,15066,170.0,150.0,2,102.0,1,299.0,87.0,1,5,173,1,1,7945,209.86134461925738,-0.30285942041472264,0.6923981266629285,322811,510396,8.0,8.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,7.0,97.0,7.0,22.0,0.0,454.0,1,0,0,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
39.0,4,2392,360.0,150.0,2,166.0,2,325.0,87.0,23,0,21,1,0,1509,92.869774685222,-0.5738777456946721,0.4154691979476947,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,4192,471.0,150.0,2,137.0,2,325.0,87.0,20,1,99,0,0,18,99.05277777777778,0.17937755073711098,1.1693828257308643,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,30.0,97.0,30.0,0.0,30.0,30.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
134.0,4,11207,361.0,150.0,3,226.0,2,126.0,87.0,1,2,37,1,0,3693,133.30687625236934,0.005160746545309048,0.9977151113857141,36998,510396,3.0,9.0,2.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,5.0,0.0,17.0,7.0,111.0,111.0,0.0,76.0,327.0,396.0,1,1,1,1,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
35.95,4,9480,170.0,150.0,3,226.0,2,184.0,87.0,18,2,37,0,0,1051,92.52078972407232,-0.6049006845534683,0.3844065058268691,100934,510396,8.0,134.0,105.0,0.0,122.0,84.0,0.0,0.0,78.0,0.0,93.0,0.0,555.0,114.0,157.0,156.0,8.0,414.0,132.0,132.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
50.0,1,9803,583.0,150.0,3,226.0,1,205.0,87.0,0,6,97,1,1,1538,202.05380949284788,-0.7488350495497778,0.24624014750021786,45250,510396,8.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-100.0,50695.0,0.0,-72.0,-74.0,0.0,0.0,100.0,52.0,166.0,415.0,500.0,0,0
107.95,4,14349,170.0,150.0,2,195.0,1,512.0,87.0,14,5,124,0,1,216,218.07070833333333,-0.5026719873739396,0.4927632763926868,45250,510396,8.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,75.0,75.0,43.0,75.0,75.0,163.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
15.95,4,15066,170.0,150.0,2,102.0,1,512.0,87.0,1,6,41,1,1,7945,209.86134461925738,-0.9196154229661875,0.07564212411146376,322811,510396,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,97.0,8.0,7.0,7.0,7.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
21.0,4,16189,268.0,150.0,3,166.0,2,325.0,87.0,19,1,85,0,0,248,96.98653225806451,-0.7754793491205588,0.21431516674855744,100934,510396,16.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,95.0,95.0,14.0,95.0,51.0,95.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
300.0,4,1342,514.0,150.0,2,224.0,2,325.0,87.0,2,6,90,1,1,1321,123.49282588947766,1.4178100051100295,2.4097774137309265,322811,510396,38.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,1
50.0,1,7826,481.0,150.0,2,224.0,2,184.0,87.0,2,6,20,1,1,3006,122.76362308715902,-0.5879241514763682,0.4039959299251292,100934,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,52.0,1,1,1,0,0,0,-5.0,87229.0,0.0,0.0,0.0,0.0,0.0,97.5,52.0,166.0,100.0,535.0,0,0
117.0,4,4921,475.0,150.0,3,226.0,2,184.0,87.0,2,6,41,1,1,197,139.98020304568527,-0.1630030497135717,0.8299037557924756,4092,510396,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,97.0,8.0,2.0,2.0,0.0,1,1,1,1,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
209.95,4,7826,481.0,150.0,2,224.0,2,387.0,87.0,15,5,19,0,1,3006,122.76362308715902,0.7044588283541201,1.6963789097556174,496,510396,8.0,12.0,11.0,0.0,5.0,7.0,0.0,0.0,7.0,0.0,7.0,0.0,58.0,10.0,78.0,78.0,15.0,79.0,114.0,79.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
58.95,4,15066,361.0,150.0,3,226.0,2,299.0,87.0,17,6,90,0,1,7945,209.86134461925738,-0.7156899473051879,0.2795675997724633,28289,510396,8.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,3.0,0.0,97.0,8.0,90.0,0.0,90.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,5033,269.0,150.0,2,224.0,2,264.0,87.0,4,6,41,1,1,2604,107.1365291858679,-0.45485581566359323,0.5358966154757383,3041,510396,14.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
226.0,4,13143,170.0,150.0,2,102.0,1,299.0,87.0,18,4,123,0,0,339,194.4211179941003,0.16159400954226985,1.1564768553152114,322811,510396,23.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,15.0,1.0,511.0,509.0,7.0,511.0,20.0,511.0,1,0,0,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
49.0,4,11207,361.0,150.0,3,226.0,2,126.0,87.0,18,4,53,0,0,3693,133.30687625236934,-0.627718242020256,0.3648361228201492,322811,510396,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,97.0,8.0,43.0,43.0,43.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
73.5,4,2884,490.0,150.0,3,226.0,2,327.0,87.0,12,0,84,0,0,3873,111.03222230828815,-0.33501274486020366,0.6560612517151011,322811,510396,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,9.0,9.0,0.0,9.0,9.0,9.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,16075,514.0,150.0,2,102.0,1,337.0,87.0,0,2,156,1,0,3748,279.8483703308431,-0.6120682492419114,0.384371110549203,28289,510396,14.0,129.0,126.0,0.0,101.0,92.0,0.0,0.0,93.0,0.0,93.0,0.0,463.0,120.0,9.0,9.0,8.0,169.0,513.0,93.0,1,1,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,4806,490.0,150.0,3,226.0,2,315.0,87.0,0,2,163,1,0,2067,119.86861103047896,-0.5122803224309841,0.4794462309605509,100934,510396,8.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,2.0,360.0,360.0,24.0,0.0,0.0,359.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
335.0,4,11207,361.0,150.0,3,226.0,2,325.0,87.0,15,0,35,0,0,3693,133.30687625236934,1.5017334136238802,2.4942877784642854,100934,510396,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,41.0,2.0,450.0,450.0,15.0,450.0,226.0,450.0,1,1,1,1,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
27.793,0,15063,361.0,150.0,3,226.0,1,299.0,87.0,23,2,65,1,0,2522,206.21294845360825,-0.8610463283550723,0.1341277184047329,36998,20529,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-50.0,87100.0,0.0,-4.0,-29.0,0.0,0.0,100.0,49.0,225.0,384.0,561.0,1,1
117.0,4,11708,236.0,150.0,3,226.0,1,204.0,87.0,0,5,166,1,1,49,170.33142857142857,-0.31127638995430745,0.6828869692825934,322811,510396,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,2.0,501.0,501.0,17.0,26.0,487.0,501.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
13.95,4,13956,193.0,150.0,3,226.0,2,327.0,87.0,2,0,175,1,0,209,91.3755980861244,-0.8381607230725403,0.1510139072333152,28289,510396,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,97.0,0.0,662.0,662.0,662.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
213.0,4,15813,251.0,150.0,3,226.0,2,441.0,87.0,17,0,14,0,0,457,151.76807439824944,0.4008162428108226,1.394270372517314,322811,510396,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,10.0,2.0,36.0,36.0,0.0,9.0,66.0,3.0,1,1,0,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,15066,170.0,150.0,2,102.0,1,181.0,87.0,16,6,48,0,1,7945,209.86134461925738,-0.7154528246590705,0.27980472241858073,322811,510396,8.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,1
450.0,4,15066,170.0,150.0,2,102.0,1,264.0,87.0,1,2,114,1,0,7945,209.86134461925738,1.1388462679793203,2.1341038150569718,100934,510396,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1,0,0,1,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
75.0,2,17378,555.0,150.0,3,226.0,1,225.0,87.0,15,4,25,0,0,3,83.33333333333333,-0.0988142292490118,0.8893280632411068,7888,11842,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,369.0,369.0,369.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,181243.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,166.0,193.0,144.0,0,0
884.0,4,16538,555.0,150.0,2,117.0,2,123.0,87.0,18,1,50,0,0,47,134.70531914893616,5.521483502269468,6.514114594357299,100934,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,1,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
12.749,0,11089,349.0,117.0,3,226.0,2,299.0,87.0,23,4,102,1,0,8,32.098125,-0.5845988254621673,0.38518798270294763,49,39,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,137445.0,0.0,0.0,-24.0,0.0,0.0,100.0,52.0,121.0,368.0,163.0,0,0
77.0,4,3651,360.0,150.0,3,166.0,2,325.0,87.0,12,1,92,0,0,143,136.25482517482516,-0.43171396779202986,0.5610003138463295,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,10447,490.0,150.0,3,226.0,2,315.0,87.0,1,1,134,1,0,1019,108.50620608439648,-0.46167434606795515,0.5291937514056319,7888,510396,28.0,10.0,8.0,0.0,3.0,5.0,0.0,0.0,8.0,0.0,7.0,0.0,17.0,9.0,400.0,400.0,101.0,361.0,50.0,400.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
92.0,4,2255,359.0,150.0,3,226.0,2,272.0,87.0,18,5,166,0,1,151,102.31377483443708,-0.09982961953490874,0.8904911290622408,28289,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
48.564,0,5812,408.0,185.0,2,224.0,2,299.0,87.0,2,6,20,1,1,2818,41.650421575585526,0.16209871248663177,1.1386522853926395,45250,27509,8.0,2.0,13.0,1.0,0.0,1.0,1.0,4.0,0.0,7.0,2.0,2.0,10.0,1.0,362.0,362.0,0.0,362.0,0.0,362.0,1,1,1,2,0,0,0.0,81154.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,225.0,266.0,305.0,1,0
39.0,4,11180,543.0,150.0,2,224.0,2,143.0,87.0,16,1,162,0,0,46,195.83695652173913,-0.7967861284444199,0.1981335247666906,322811,510396,59.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,49.0,97.0,49.0,0.0,49.0,49.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
30.95,4,10313,258.0,150.0,3,226.0,2,469.0,87.0,23,4,123,1,0,337,105.05449258160237,-0.6987397778041656,0.2918311072601275,322811,510396,0.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,22.0,4.0,170.0,170.0,3.0,180.0,87.0,38.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
44.95,4,2231,543.0,150.0,2,224.0,2,203.0,87.0,2,5,89,1,1,24,78.65291666666667,-0.423122191591645,0.5643233403254746,100934,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
30.0,4,12695,490.0,150.0,3,226.0,2,126.0,87.0,0,2,9,1,0,7091,141.14464546608377,-0.7819122915368858,0.21105262109333628,28289,510396,8.0,6.0,7.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,14.0,5.0,105.0,105.0,0.0,206.0,100.0,206.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,2772,512.0,150.0,3,226.0,2,143.0,87.0,23,5,82,1,1,1898,123.02779452054794,-0.5247033116417011,0.4672339794802955,322811,510396,43.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,10.0,3.0,0.0,97.0,8.0,26.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,7919,194.0,150.0,2,202.0,2,177.0,87.0,20,6,41,0,1,14932,101.2098506563086,-0.7064862162759814,0.28372999093321793,322811,510396,381.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,97.0,8.0,284.0,0.0,284.0,1,1,1,1,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
100.0,4,16776,555.0,150.0,3,226.0,2,325.0,87.0,21,6,6,0,1,8,102.10625,-0.02042795659816939,0.9698733102988422,45250,510396,8.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,453.0,453.0,30.0,65.0,453.0,453.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
77.95,4,7005,111.0,150.0,3,226.0,2,310.0,87.0,1,5,131,1,1,782,108.00462276214834,-0.2757187906399943,0.7151072865055408,1393,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,52.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
48.44,4,7919,194.0,150.0,2,202.0,2,110.0,87.0,1,0,7,1,0,14932,101.2098506563086,-0.5162892844228174,0.47392692278638193,322811,510396,93.0,5.0,6.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,43.0,5.0,352.0,352.0,33.0,351.0,351.0,351.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
159.95,4,8765,543.0,150.0,2,224.0,2,191.0,87.0,15,6,55,0,1,105,83.15733333333334,0.9124893057447951,1.9006067999619756,322811,510396,8.0,128.0,113.0,0.0,97.0,82.0,0.0,0.0,87.0,0.0,97.0,0.0,525.0,107.0,58.0,58.0,8.0,26.0,320.0,320.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
49.0,4,15986,360.0,150.0,2,166.0,2,315.0,87.0,23,1,22,1,0,1024,87.538134765625,-0.4352715907969123,0.5534338410190259,28289,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
49.0,4,12501,490.0,150.0,3,226.0,2,272.0,87.0,16,6,48,0,1,3152,121.39785184010152,-0.5914960985972274,0.4003338233747171,322811,510396,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
216.0,4,11282,478.0,150.0,3,166.0,2,184.0,87.0,22,5,124,0,1,117,121.27205128205128,0.7747310012771017,1.7665525174002488,100934,510396,7.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,10.0,3.0,175.0,175.0,0.0,546.0,104.0,175.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
134.95,4,7984,555.0,150.0,2,102.0,1,327.0,87.0,20,5,12,0,1,24,123.58083333333333,0.09125935637504425,1.0832324394469452,100934,510396,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,340.0,340.0,89.0,341.0,341.0,341.0,1,1,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
50.0,1,15066,170.0,150.0,2,102.0,1,299.0,87.0,4,1,127,1,0,7945,209.86134461925738,-0.7581349009602099,0.2371226461174413,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,52.0,1,1,1,0,0,0,0.0,94826.0,0.0,32.0,-11.0,0.0,0.0,100.0,52.0,166.0,308.0,222.0,1,0
57.95,4,6877,550.0,150.0,3,226.0,2,272.0,87.0,18,4,144,0,0,315,109.77619047619048,-0.46784593560589777,0.5231268538021752,6267,510396,2.0,122.0,113.0,0.0,98.0,85.0,0.0,0.0,73.0,0.0,84.0,0.0,431.0,105.0,110.0,110.0,0.0,497.0,71.0,497.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
44.0,4,2455,321.0,150.0,3,226.0,1,299.0,87.0,3,6,132,1,1,1799,271.02903724291275,-0.8345764832457334,0.16174743860417182,322811,510396,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,8.0,8.0,7.0,7.0,7.0,7.0,1,1,1,1,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,12476,321.0,150.0,3,226.0,2,272.0,87.0,22,4,18,0,0,10,156.3,-0.6185632549268913,0.37507946598855685,36998,510396,11.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,5.0,5.0,5.0,2.0,307.0,311.0,351.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
125.0,2,2616,327.0,150.0,1,102.0,1,264.0,87.0,17,0,56,0,0,4410,270.70255555555553,-0.5362575823316592,0.46006192229002063,322811,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,248063.0,0.0,32.0,-53.0,3.0,-35.0,96.47000122070312,52.0,166.0,373.0,333.0,0,0
3.997,0,9300,103.0,185.0,3,138.0,2,299.0,87.0,20,6,125,0,1,1186,40.558012647554804,-0.8797584465268212,0.09617880512953682,45250,27509,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,288462.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,225.0,266.0,469.0,0,0
57.95,4,7919,194.0,150.0,2,202.0,2,184.0,87.0,17,1,36,0,0,14932,101.2098506563086,-0.4232454149823035,0.5669707922268958,322811,510396,14.0,6.0,4.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,29.0,5.0,339.0,339.0,126.0,339.0,0.0,340.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
21.046,0,16136,204.0,185.0,3,138.0,2,299.0,87.0,20,6,27,0,1,2069,31.2365229579507,-0.31611731113939345,0.6528619735897817,45250,27509,8.0,3.0,20.0,3.0,0.0,3.0,3.0,5.0,0.0,8.0,5.0,5.0,8.0,2.0,264.0,264.0,0.0,4.0,0.0,4.0,1,1,1,2,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
50.0,4,6070,315.0,150.0,3,226.0,2,492.0,87.0,0,0,56,1,0,207,110.74605314009662,-0.5436080419228675,0.4474430961540515,322811,510396,1.0,97.0,74.0,0.0,72.0,63.0,0.0,0.0,58.0,0.0,68.0,0.0,508.0,84.0,158.0,142.0,24.0,66.0,157.0,241.0,1,1,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,9098,170.0,150.0,2,102.0,1,299.0,87.0,22,2,44,0,0,122,214.18073770491802,-0.8605823164286217,0.1347704274523323,322811,510396,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,0.0,1,1,1,1,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
665.48,4,12668,170.0,150.0,3,226.0,1,184.0,87.0,16,2,100,0,0,105,247.31638095238097,1.683995302459765,2.6799681819123222,322811,510396,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,0.0,1,1,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
262.95,4,7861,494.0,150.0,3,226.0,1,272.0,87.0,23,6,97,1,1,2774,149.9109217736121,0.7490450452351131,1.7424186196043683,322811,510396,15.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,81.0,81.0,51.0,0.0,81.0,81.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,15232,555.0,150.0,3,226.0,2,315.0,87.0,3,5,89,1,1,26,92.375,-0.36867469879518067,0.620615796519411,322811,510396,8.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,3.0,88.0,88.0,12.0,26.0,112.0,52.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
